Advanced Telemetry Systems' R4520C Series Receiver-Data Logger
Csv Data File: C:\Users\ODELLA\Desktop\R4520C_9_07_2023_8_54_42_Stewart system_Sept 6_MR.csv
 Generated: 9/07/2023
Program: ATSWinRec_R4520C,Version: R4520C_3.0.26.18869,Source:PC
                                                  
                                                  
Date,Sec,Fr,Sig,Code,NumDet,NumMort,Latitude,Longitude,GpsAge,PrmNum,
08/23/23 16:23,22,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,23,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,24,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,25,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,52,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,53,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:23,53,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,12,150054,77,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,15,150054,76,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,16,150054,75,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,17,150054,75,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,18,150054,72,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,19,150054,72,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,21,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,24,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,24,150054,72,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,25,150054,72,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,26,150054,72,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,45,150054,75,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,46,150054,80,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,49,150054,74,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,50,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,52,150054,73,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,52,150054,75,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,54,150054,75,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,56,150054,80,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,57,150054,84,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,57,150054,85,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,59,150054,86,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:24,59,150054,86,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,0,150054,86,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,1,150054,88,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,2,150054,88,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,5,150054,88,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,5,150054,88,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,6,150054,89,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,7,150054,91,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,7,150054,93,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,9,150054,94,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,10,150054,96,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,12,150054,96,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,12,150054,97,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,14,150054,96,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,15,150054,96,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,15,150054,96,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,17,150054,96,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,18,150054,93,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,21,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:25,22,150054,95,34,1,0,0.00000000,0.00000000,00,1,
